"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 14 01:11:10 UTC 2026","Tue Apr 14 01:11:10 UTC 2026","563","tests.account","test_history_group_volumes","","","","test_group_volumes_history_happy_path_contract[2-20-partner]",""
"broken","Tue Apr 14 01:04:20 UTC 2026","Tue Apr 14 01:04:20 UTC 2026","0","tests.admin_panel.slides","test_59_update_slide","","","","test_update_slide_invalid_payload[payload17-422]","
    Негативный тест: обновление слайда с невалидным или неполным телом запроса
    "
"broken","Tue Apr 14 01:23:39 UTC 2026","Tue Apr 14 01:23:39 UTC 2026","0","tests.orders","test_group_order_leave","","","","test_cart_leave_group_organizer_cannot_leave_returns_400","
    Негатив: организатор ГО = 400
    "
"passed","Tue Apr 14 01:10:56 UTC 2026","Tue Apr 14 01:10:57 UTC 2026","591","tests.orders","test_create_order_by_delivery_address","","","","test_create_order_invalid_data[invalid_payload3-expected_status3-admin]",""
"passed","Tue Apr 14 01:09:22 UTC 2026","Tue Apr 14 01:09:23 UTC 2026","788","tests.admin_panel.products","test_40_create_product_brand","","","","test_create_product_brand_invalid_payload[payload6-expected_codes6]","Негативные кейсы: невалидные поля при создании бренда."
"skipped","Tue Apr 14 01:17:18 UTC 2026","Tue Apr 14 01:17:18 UTC 2026","0","tests.tickets","test_06_close_ticket","","","","test_close_tickets_negative[partner-None-400]","Негативные тесты: закрытие с некорректными данными"
"passed","Tue Apr 14 00:59:40 UTC 2026","Tue Apr 14 00:59:40 UTC 2026","735","tests.account","test_update_utc_offset","","","","test_update_utc_offset_valid_values[-07-expected2-admin]",""
"passed","Tue Apr 14 01:17:50 UTC 2026","Tue Apr 14 01:17:51 UTC 2026","793","tests.admin_panel.slides","test_58_get_slides_by_id","","","","test_get_slides_invalid_id[abc]","Негативный тест: невалидный ID в path-параметре"
"skipped","Tue Apr 14 01:19:08 UTC 2026","Tue Apr 14 01:19:08 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_08_get_course_with_tests","","","","test_get_course_with_tests__unauthorized__401_403[None]",""
"passed","Tue Apr 14 01:21:38 UTC 2026","Tue Apr 14 01:21:38 UTC 2026","757","tests.admin_panel.slides","test_60_delete_slides","","","","test_delete_slide_invalid_id[9999999]","Негативный тест: удаление несуществующего или некорректного слайда"
"skipped","Tue Apr 14 01:27:53 UTC 2026","Tue Apr 14 01:27:53 UTC 2026","0","tests.account","test_get_default_stock","","","","test_get_default_stock_positive[client]","Позитивные тесты на получение дефолтного склада"
"passed","Tue Apr 14 00:50:49 UTC 2026","Tue Apr 14 00:50:50 UTC 2026","627","tests.one_c","test_cart_calculate_full_coverage","","","","test_invalid_top_types[is_test-false]",""
"skipped","Tue Apr 14 01:28:36 UTC 2026","Tue Apr 14 01:28:36 UTC 2026","0","tests.PROJECT_EDUCATION.payment_system","test_get_payment_methods","","","","test_get_payment_methods__returns_only_enabled__db_backed","
    GET /v1/payment-methods возвращает ТОЛЬКО is_enabled=true
    "
"broken","Tue Apr 14 01:10:38 UTC 2026","Tue Apr 14 01:10:38 UTC 2026","0","tests.admin_panel.items","test_create_item","","","","test_create_item_invalid_payload[payload3-expected_code3]","
    Негативный тест: создание варианта с невалидным телом запроса.
    Если сервер внезапно вернул успех — удаляем созданный item из БД.
    "
"passed","Tue Apr 14 01:17:32 UTC 2026","Tue Apr 14 01:17:33 UTC 2026","766","tests.admin_panel.products","test_41_get_product_brand_by_id","","","","test_get_product_brand_invalid_id[abc]","Негативный тест: получение бренда по невалидному ID"
"passed","Tue Apr 14 01:05:16 UTC 2026","Tue Apr 14 01:05:20 UTC 2026","3781","tests.cart","test_20_cart_recommended_products","","","","test_cart_recommended_products_with_item_success[partner]",""
"broken","Tue Apr 14 01:28:57 UTC 2026","Tue Apr 14 01:28:57 UTC 2026","0","tests.temporary","test_last_cleanup_orphan_boxes","","","","test_cleanup_orphan_boxes_is_idempotent","
    Проверяем:
      1) сколько сирот есть сейчас,
      2) cleanup удаляет ровно их количество,
      3) повторный запуск не удаляет ничего.
    "
"passed","Tue Apr 14 01:21:34 UTC 2026","Tue Apr 14 01:21:35 UTC 2026","767","tests.admin_panel.sliders","test_55_delete_sliders","","","","test_delete_slider_invalid_id[9999999]","Негативный тест: удаление несуществующего или некорректного слайдера."
"skipped","Tue Apr 14 01:17:32 UTC 2026","Tue Apr 14 01:17:32 UTC 2026","0","tests.admin_panel.products","test_01_create_product_group","","","","test_create_product_group_invalid_payload[payload1-400]",""
"passed","Tue Apr 14 01:00:48 UTC 2026","Tue Apr 14 01:00:50 UTC 2026","2164","tests.cart","test_01_user_locale","","","","test_update_user_locale_invalid_payload[client-payload2]",""
"skipped","Tue Apr 14 01:04:58 UTC 2026","Tue Apr 14 01:04:58 UTC 2026","0","tests.PROJECT_EDUCATION.orders","test_post_orders","","","","test_post_orders_invalid_payload__400_422[payload5]","Негатив: невалидный body"
"skipped","Tue Apr 14 01:14:44 UTC 2026","Tue Apr 14 01:14:45 UTC 2026","563","tests.orders","test_group_order_change_country","","","","test_change_country_invalid_data[invalid_payload1-admin]","Негативные тесты: передача некорректных данных"
"broken","Tue Apr 14 01:08:35 UTC 2026","Tue Apr 14 01:08:35 UTC 2026","0","tests.admin_panel.items","test_create_item_translation","","","","test_create_item_translation_success[ka]",""
"passed","Tue Apr 14 01:12:36 UTC 2026","Tue Apr 14 01:12:37 UTC 2026","573","tests.account","test_get_account_exists","","","","test_get_account_exists_positive[params6-admin]","Нкгатив: невлидны id"
"passed","Tue Apr 14 00:55:59 UTC 2026","Tue Apr 14 00:56:01 UTC 2026","1905","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments2-QuestionsAboutTheRewardSystemMarketingPlan]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Tue Apr 14 01:19:11 UTC 2026","Tue Apr 14 01:19:12 UTC 2026","768","tests.admin_panel","test_03_support_delete_user","","","","test_invalid_id_returns_client_error[-1]","
    Кривой/отсутствующий id в path:
    ожидаем клиентскую ошибку (400/404/405), а не 5xx.
    "
"passed","Tue Apr 14 01:05:23 UTC 2026","Tue Apr 14 01:05:24 UTC 2026","814","tests.cart","test_20_cart_recommended_products","","","","test_cart_recommended_products_invalid_cart_cookie_no_500[-1-client]","
    невалидный cart_id в cookie
    "
"passed","Tue Apr 14 01:17:51 UTC 2026","Tue Apr 14 01:17:52 UTC 2026","800","tests.admin_panel.slides","test_58_get_slides_by_id","","","","test_get_slides_invalid_id[-1]","Негативный тест: невалидный ID в path-параметре"
"passed","Tue Apr 14 01:09:26 UTC 2026","Tue Apr 14 01:09:27 UTC 2026","777","tests.admin_panel.products","test_40_create_product_brand","","","","test_create_product_brand_invalid_payload[payload11-expected_codes11]","Негативные кейсы: невалидные поля при создании бренда."
"broken","Tue Apr 14 01:18:56 UTC 2026","Tue Apr 14 01:18:56 UTC 2026","0","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_success[partner]","Позитивный тест: успешное получение тикета по ID для клиента, партнера и администратора."
"passed","Tue Apr 14 01:08:31 UTC 2026","Tue Apr 14 01:08:31 UTC 2026","768","tests.admin_panel.categories","test_80_create_category_translation","","","","test_create_category_translation_invalid_payload[payload1-400]","Негативный тест: создание перевода с невалидным payload."
"skipped","Tue Apr 14 01:10:57 UTC 2026","Tue Apr 14 01:10:57 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_03_user_answers","","","","test_user_answers__200","
    Позитив:
    - гасим активные сессии
    - стартуем сессию
    - получаем вопрос
    - отправляем любой валидный answer_id
    - проверяем 200
    - после теста гасим активные сессии
    "
"failed","Tue Apr 14 01:27:17 UTC 2026","Tue Apr 14 01:27:18 UTC 2026","1252","tests.catalog","test_get_items_list","","","","test_get_items_list_unauthorized",""
"failed","Tue Apr 14 01:26:03 UTC 2026","Tue Apr 14 01:26:03 UTC 2026","582","tests.admin_panel.slides","test_56_get_slides","","","","test_get_slides_forbidden[client]","Негативный тест: получение списка слайдов не админом"
"skipped","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search0-pagination0-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"broken","Tue Apr 14 01:28:57 UTC 2026","Tue Apr 14 01:28:57 UTC 2026","0","tests.temporary","test_cleanup_products","","","","test_cleanup_test_products","
    Удаляет тестовые продукты из БД (например, с rgba_big_circle как 'rgba%'),
    включая связи: переводы, категории.
    "
"skipped","Tue Apr 14 01:18:51 UTC 2026","Tue Apr 14 01:18:52 UTC 2026","770","tests.reviews","test_reviews_update_post","","","","test_reviews_update_boundary[sender_name--400]",""
"skipped","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search1-pagination0-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"broken","Tue Apr 14 01:15:33 UTC 2026","Tue Apr 14 01:15:33 UTC 2026","0","tests.admin_panel.categories","test_56_v2_create_category","","","","test_v2_create_category_success","Позитивный тест: успешное создание категории (все поля)."
"passed","Tue Apr 14 01:12:37 UTC 2026","Tue Apr 14 01:12:40 UTC 2026","3349","tests.cart","test_23_cart_calculate_delivery_flag","","","","test_update_cart_item_with_calculate_delivery_false[client]","
    Позитив: /cart/update с calculate_delivery=false
    Корзина обновляется, advance_costs не считаются
    "
"passed","Tue Apr 14 00:59:22 UTC 2026","Tue Apr 14 00:59:22 UTC 2026","580","tests.delivery","test_get_cities","","","","test_get_cities_invalid_country_id_should_fail[1.5-admin]","
    Негатив: невалидный country_id → 400/422
    "
"passed","Tue Apr 14 01:15:01 UTC 2026","Tue Apr 14 01:15:01 UTC 2026","788","tests.reviews","test_reviews_list_post","","","","test_reviews_list_invalid_enums_return_client_error[bad_payload3]",""
"passed","Tue Apr 14 01:10:33 UTC 2026","Tue Apr 14 01:10:34 UTC 2026","766","tests.admin_panel.categories","test_57_v2_update_category","","","","test_v2_update_category_invalid_id[0]","Негативный тест: несуществующий или некорректный ID."
"skipped","Tue Apr 14 00:58:33 UTC 2026","Tue Apr 14 00:58:33 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[timezone.dst_start]",""
"skipped","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search1-pagination0-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"broken","Tue Apr 14 01:08:04 UTC 2026","Tue Apr 14 01:08:04 UTC 2026","0","tests.catalog","test_update_admin_product","","","","test_update_admin_product_invalid_id[-1]",""
"passed","Tue Apr 14 01:10:02 UTC 2026","Tue Apr 14 01:10:03 UTC 2026","598","tests.statistic","test_team_activations","","","","test_get_team_activation_statistic_positive[payload3-admin]","Позитивный тест: получение статистики по активации команды с валидным телом запроса"
"skipped","Tue Apr 14 01:14:42 UTC 2026","Tue Apr 14 01:14:43 UTC 2026","550","tests.orders","test_group_order_change_country","","","","test_change_country_invalid_data[invalid_payload0-admin]","Негативные тесты: передача некорректных данных"
"passed","Tue Apr 14 00:59:34 UTC 2026","Tue Apr 14 00:59:34 UTC 2026","791","tests.account","test_update_utc_offset","","","","test_update_utc_offset_valid_values[+00-expected0-client]",""
"passed","Tue Apr 14 01:23:46 UTC 2026","Tue Apr 14 01:23:47 UTC 2026","818","tests.register","test_03_register_client","","","","test_register_client_negative[payload2-400]","Тест: негативные тесты для регистрации клиента вручную"
"passed","Tue Apr 14 01:17:52 UTC 2026","Tue Apr 14 01:17:53 UTC 2026","802","tests.admin_panel.slides","test_58_get_slides_by_id","","","","test_get_slides_invalid_id[None]","Негативный тест: невалидный ID в path-параметре"
"passed","Tue Apr 14 01:08:18 UTC 2026","Tue Apr 14 01:08:19 UTC 2026","653","tests.delivery","test_self_pickup_offices","","","","test_self_pickup_offices_success_basic[client]","
    Позитив: успешное получение списка офисов по city_id
    Допускается пустой список (если в городе нет офисов)
    "
"passed","Tue Apr 14 01:22:32 UTC 2026","Tue Apr 14 01:22:33 UTC 2026","1321","tests.admin_panel.users","test_delete_admin_users_exclusive_preorder_permissions","","","","test_delete_exclusive_preorder_permissions_validation_error_400[payload3]","
    Негатив: некорректный item_id
    "
"passed","Tue Apr 14 01:05:01 UTC 2026","Tue Apr 14 01:05:02 UTC 2026","820","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_invalid_id[abc]","Негативный тест: несуществующий или некорректный ID"
"passed","Tue Apr 14 01:21:29 UTC 2026","Tue Apr 14 01:21:30 UTC 2026","784","tests.admin_panel.promo","test_75_delete_promotion_by_id","","","","test_delete_promotion_invalid_id[0]","Негативный тест: удаление несуществующей или некорректной акции."
"skipped","Tue Apr 14 00:58:33 UTC 2026","Tue Apr 14 00:58:33 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[address.apartment]",""
"passed","Tue Apr 14 01:17:41 UTC 2026","Tue Apr 14 01:17:42 UTC 2026","735","tests.admin_panel.promo","test_73_get_promotion_by_id","","","","test_get_promotion_invalid_id[]","Негативный тест: получение акции по невалидному ID"
"passed","Tue Apr 14 01:16:48 UTC 2026","Tue Apr 14 01:16:50 UTC 2026","1785","tests.reviews","test_reviews_delete_post","","","","test_reviews_delete_happy_path_admin_review_not_accessible_after_delete",""
"broken","Tue Apr 14 01:08:44 UTC 2026","Tue Apr 14 01:08:44 UTC 2026","0","tests.admin_panel.products","test_44_upload_product_brand_images","","","","test_upload_product_brand_images_formats[valid.png-image/png-204]","Проверка загрузки изображений бренда в разных форматах: негативные и позитивные кейсы."
"passed","Tue Apr 14 00:50:51 UTC 2026","Tue Apr 14 00:50:51 UTC 2026","573","tests.one_c","test_cart_calculate_full_coverage","","","","test_invalid_top_types[recommended_stocks-540001]",""
"passed","Tue Apr 14 01:27:54 UTC 2026","Tue Apr 14 01:27:55 UTC 2026","635","tests.cart","test_03_cart_get","","","","test_get_cart_unauthorized","Негатив: запрос без авторизации/корзины."
"passed","Tue Apr 14 01:15:39 UTC 2026","Tue Apr 14 01:15:40 UTC 2026","744","tests.admin_panel.categories","test_56_v2_create_category","","","","test_v2_create_category_invalid_payload[payload6-422]","Негативный тест: создание категории с невалидным телом запроса."
"passed","Tue Apr 14 01:12:04 UTC 2026","Tue Apr 14 01:12:05 UTC 2026","997","tests.reviews","test_reviews_create_post","","","","test_reviews_create_happy_path_admin",""
"skipped","Tue Apr 14 01:04:20 UTC 2026","Tue Apr 14 01:04:20 UTC 2026","0","tests.account","test_0_marathon","","","","test_get_marathon_is_purchased_negative[admin-400]","Негативный кейс — проверяет приобретал ли аккаунт марафонский набор (все поля)"
"passed","Tue Apr 14 01:20:17 UTC 2026","Tue Apr 14 01:20:18 UTC 2026","981","tests.catalog","test_product_get_by_slug","","","","test_get_product_by_slug_success[admin]","
    Позитивный: успешный поиск товара по slug
    "
"passed","Tue Apr 14 01:22:50 UTC 2026","Tue Apr 14 01:22:51 UTC 2026","1048","tests.cart","test_11_cart_save_delivery_method","","","","test_cart_save_delivery_method_group_order_without_group_order_id_returns_400",""
"passed","Tue Apr 14 01:05:25 UTC 2026","Tue Apr 14 01:05:25 UTC 2026","806","tests.cart","test_20_cart_recommended_products","","","","test_cart_recommended_products_invalid_cart_cookie_no_500[0-client]","
    невалидный cart_id в cookie
    "
"skipped","Tue Apr 14 01:19:36 UTC 2026","Tue Apr 14 01:19:36 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_04_finish_test","","","","test_finish_test_invalid_id__400_or_404[]",""
"broken","Tue Apr 14 01:04:20 UTC 2026","Tue Apr 14 01:04:20 UTC 2026","0","tests.admin_panel.slides","test_59_update_slide","","","","test_update_slide_invalid_payload[payload7-expected_code7]","
    Негативный тест: обновление слайда с невалидным или неполным телом запроса
    "
"skipped","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search0-pagination1-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Tue Apr 14 01:10:57 UTC 2026","Tue Apr 14 01:10:57 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_03_user_answers","","","","test_user_answers_invalid_id__400_or_404[-1]",""
"passed","Tue Apr 14 01:00:21 UTC 2026","Tue Apr 14 01:00:25 UTC 2026","4212","tests.cart","test_01_user_locale","","","","test_update_user_locale_valid_payload[partner-payload0]",""
"skipped","Tue Apr 14 01:09:11 UTC 2026","Tue Apr 14 01:09:12 UTC 2026","730","tests.delivery","test_get_delivery_countries","","","","test_get_delivery_countries_invalid_from[wrong-admin]","Негатив: невалидные значения параметра from → 400/422."
"passed","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:20 UTC 2026","561","tests.tickets","test_01_get_tickets","","","","test_get_tickets_no_pagination[partner]","Негативный тест: запрос без обязательного параметра pagination"
"broken","Tue Apr 14 01:04:20 UTC 2026","Tue Apr 14 01:04:20 UTC 2026","0","tests.admin_panel.slides","test_59_update_slide","","","","test_update_slide_invalid_payload[payload12-400]","
    Негативный тест: обновление слайда с невалидным или неполным телом запроса
    "
"passed","Tue Apr 14 01:12:33 UTC 2026","Tue Apr 14 01:12:34 UTC 2026","555","tests.account","test_get_account_exists","","","","test_get_account_exists_positive[params4-client]","Нкгатив: невлидны id"
"passed","Tue Apr 14 01:23:17 UTC 2026","Tue Apr 14 01:23:17 UTC 2026","589","tests.delivery","test_get_georgian_post_pickup_points","","","","test_get_georgian_post_pickup_points_success[1-client]","Позитив: успешное получение списка ПВЗ грузинской почты по city_id."
"passed","Tue Apr 14 00:54:32 UTC 2026","Tue Apr 14 00:54:34 UTC 2026","1856","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments2-ReceivingProductsShortage]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Tue Apr 14 01:16:16 UTC 2026","Tue Apr 14 01:16:17 UTC 2026","576","tests.one_c","test_stock_delivery_methods","","","","test_1c_stock_delivery_methods_bad_request_for_invalid_payload[body2]",""
"passed","Tue Apr 14 01:17:49 UTC 2026","Tue Apr 14 01:17:50 UTC 2026","590","tests.admin_panel.sliders","test_53_get_sliders_by_id","","","","test_get_sliders_unauthorized","Негативный тест: получение слайдера без авторизации"
"skipped","Tue Apr 14 01:25:45 UTC 2026","Tue Apr 14 01:25:45 UTC 2026","0","tests.admin_panel.periods","test_post_periods_by_date","","","","test_post_periods_by_date__200_strict[partner]",""
"passed","Tue Apr 14 01:14:38 UTC 2026","Tue Apr 14 01:14:38 UTC 2026","566","tests.delivery","test_get_self_pickup_offices","","","","test_get_self_pickup_offices_invalid_city_id_should_fail[1.5-admin]","Негатив: невалидные значения city_id → 400/422."
"passed","Tue Apr 14 01:10:21 UTC 2026","Tue Apr 14 01:10:21 UTC 2026","562","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_positive[payload1-partner]","Позитивный тест: получение статистики по регистрации команды с валидным телом запроса"
"passed","Tue Apr 14 01:21:40 UTC 2026","Tue Apr 14 01:21:40 UTC 2026","571","tests.catalog","test_delete_admin_product_translation","","","","test_delete_admin_product_translation_unauthorized","Удаление перевода без авторизации — должно вернуть 401."
"passed","Tue Apr 14 01:09:38 UTC 2026","Tue Apr 14 01:09:39 UTC 2026","785","tests.admin_panel.promo","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload8-400]","Негативные тесты: невалидные данные"
"broken","Tue Apr 14 01:04:21 UTC 2026","Tue Apr 14 01:04:21 UTC 2026","0","tests.catalog","test_create_admin_product","","","","test_create_admin_product_minimal_payload_variants[slug+mixed_named_categories]",""
"broken","Tue Apr 14 01:08:44 UTC 2026","Tue Apr 14 01:08:44 UTC 2026","0","tests.admin_panel.products","test_44_upload_product_brand_images","","","","test_upload_product_brand_images_formats[valid.webp-image/webp-204]","Проверка загрузки изображений бренда в разных форматах: негативные и позитивные кейсы."
"broken","Tue Apr 14 01:28:57 UTC 2026","Tue Apr 14 01:28:57 UTC 2026","0","tests.orders","test_group_order_order_model_lowercase","","","","test_order_model_lowercase_keys[partner]","
    Все ключи Order должны быть в lower_snake_case.
    Проверяем модель Order из create-ответа
    "
"passed","Tue Apr 14 00:57:37 UTC 2026","Tue Apr 14 00:57:39 UTC 2026","1868","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments2-QuestionsAboutTheMarriageContract]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Tue Apr 14 01:21:21 UTC 2026","Tue Apr 14 01:21:21 UTC 2026","597","tests.admin_panel.items","test_delete_item_translation","","","","test_delete_item_translation_unauthorized","Негативный тест: удаление перевода без авторизации."
"skipped","Tue Apr 14 01:23:52 UTC 2026","Tue Apr 14 01:23:52 UTC 2026","0","tests.account","test_history","","","","test_get_history_positive[admin-payload1]","Позитивные тесты на получение истории аккаунта"
"passed","Tue Apr 14 01:14:39 UTC 2026","Tue Apr 14 01:14:40 UTC 2026","574","tests.delivery","test_get_self_pickup_offices","","","","test_get_self_pickup_offices_invalid_city_id_should_fail[bad_city_id7-admin]","Негатив: невалидные значения city_id → 400/422."
"skipped","Tue Apr 14 01:19:36 UTC 2026","Tue Apr 14 01:19:36 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_01_start_test","","","","test_start_test_invalid_id__400_or_404[0]",""
"broken","Tue Apr 14 01:10:38 UTC 2026","Tue Apr 14 01:10:38 UTC 2026","0","tests.admin_panel.items","test_create_item","","","","test_create_item_invalid_payload[payload7-expected_code7]","
    Негативный тест: создание варианта с невалидным телом запроса.
    Если сервер внезапно вернул успех — удаляем созданный item из БД.
    "
"failed","Tue Apr 14 01:27:24 UTC 2026","Tue Apr 14 01:27:25 UTC 2026","584","tests.orders","test_group_order_join_out_of_stock","","","","test_group_order_change_empty_new_group_order_id_validation[partner]",""
"passed","Tue Apr 14 01:23:36 UTC 2026","Tue Apr 14 01:23:37 UTC 2026","555","tests.delivery","test_get_rupost_offices","","","","test_get_rupost_offices_missing_city_id_should_fail[admin]",""
"broken","Tue Apr 14 01:15:18 UTC 2026","Tue Apr 14 01:15:18 UTC 2026","0","tests.admin_panel","test_01_support_create_user","","","","test_duplicate_login_returns_4xx","
    Негатив: создаём двух пользователей с ОДИНАКОВЫМ login саппорта
    "
"skipped","Tue Apr 14 01:04:20 UTC 2026","Tue Apr 14 01:04:20 UTC 2026","0","tests.account","test_account_branded_wallet_get","","","","test_get_without_image_returns_null_url[partner]","
    Позитив: за произвольный (будущий) период нет изображения → image_url == null
    "
"passed","Tue Apr 14 01:19:53 UTC 2026","Tue Apr 14 01:19:54 UTC 2026","754","tests.admin_panel.promo","test_76_get_promotion_items","","","","test_get_promotion_item_invalid_id[-1--1]","Негативный тест: получение элемента с невалидным ID"
"passed","Tue Apr 14 01:22:05 UTC 2026","Tue Apr 14 01:22:06 UTC 2026","898","tests.stock","test_get_stocks","","","","test_get_stocks[admin]","Запрос всех складов"
"passed","Tue Apr 14 01:09:23 UTC 2026","Tue Apr 14 01:09:24 UTC 2026","769","tests.admin_panel.products","test_40_create_product_brand","","","","test_create_product_brand_invalid_payload[payload7-expected_codes7]","Негативные кейсы: невалидные поля при создании бренда."
"passed","Tue Apr 14 01:11:35 UTC 2026","Tue Apr 14 01:11:37 UTC 2026","1356","tests.admin_panel.users","test_post_admin_users_exclusive_preorder_permissions","","","","test_post_exclusive_preorder_permissions_validation_errors_400[payload9]","
    Негатив: некорректный payload
    "
"skipped","Tue Apr 14 01:26:19 UTC 2026","Tue Apr 14 01:26:19 UTC 2026","547","tests.cart","test_16_cart_update_stock","","","","test_update_stock_invalid_payload[partner-payload0]","Негатив: невалидный payload"
"passed","Tue Apr 14 01:15:11 UTC 2026","Tue Apr 14 01:15:12 UTC 2026","1202","tests.account","test_add_cover_url","","","","test_add_cover_min_payload[admin]",""
"passed","Tue Apr 14 01:22:33 UTC 2026","Tue Apr 14 01:22:40 UTC 2026","7546","tests.cart","test_04_cart_full_data","","","","test_cart_full_data_calculate_delivery_true[client]",""
"skipped","Tue Apr 14 01:27:07 UTC 2026","Tue Apr 14 01:27:07 UTC 2026","0","tests.catalog","test_exclusive_preorder_products_list","","","","test_products_list_exclusive_flags_types_contract[partner]","
    Жёсткий контракт по типам:
      - если is_exclusive_preorder_only присутствует => bool
      - если is_visible присутствует => bool
      - если in_stock присутствует => int
    "
"passed","Tue Apr 14 01:17:58 UTC 2026","Tue Apr 14 01:17:58 UTC 2026","563","tests.cart","test_09_cart_save_region","","","","test_save_region_by_name_eaes_invalid[client]","Негатив: для ЕАЭС region_name не разрешён"
"passed","Tue Apr 14 01:21:24 UTC 2026","Tue Apr 14 01:21:25 UTC 2026","580","tests.admin_panel.products","test_43_delete_product_brand","","","","test_delete_product_brand_unauthorized","Негативный тест: попытка удаления бренда без авторизации."
"skipped","Tue Apr 14 01:25:47 UTC 2026","Tue Apr 14 01:25:47 UTC 2026","0","tests.admin_panel.periods","test_post_periods_by_date_interval","","","","test_post_periods_by_date_interval__200_strict[admin]",""
"passed","Tue Apr 14 01:05:41 UTC 2026","Tue Apr 14 01:05:53 UTC 2026","12151","tests.cart","test_free_delivery_by_rc_and_belts","","","","test_free_delivery_by_belts_contract[\u041c\u043e\u0441\u043a\u0432\u0430-client-zone_1-belt_cfg0]","
    КОНТРАКТ:
    - ручка работает
    - advance_costs может быть []
    - free может быть
    - платная доставка допустима
    "
"passed","Tue Apr 14 01:15:23 UTC 2026","Tue Apr 14 01:15:24 UTC 2026","763","tests.admin_panel","test_01_support_create_user","","","","test_create_support_for_nonexistent_user_returns_404","
    POST /admin/support-users — 404, если user_id указывает на несуществующего пользователя
    "
"passed","Tue Apr 14 01:20:47 UTC 2026","Tue Apr 14 01:20:48 UTC 2026","758","tests.stock","test_get_group_orders","","","","test_get_group_orders[admin]","Запрос всех складов для групповых заказов"
"passed","Tue Apr 14 00:54:53 UTC 2026","Tue Apr 14 00:54:54 UTC 2026","1144","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments0-ChangePersonalData]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"broken","Tue Apr 14 01:10:57 UTC 2026","Tue Apr 14 01:10:57 UTC 2026","0","tests.account","test_account_branded_wallet_upload","","","","test_upload_success[valid_jpg.jpg-partner]","Позитив: валидное изображение (PNG/JPG) → 200 + корректная схема"
"passed","Tue Apr 14 00:54:12 UTC 2026","Tue Apr 14 00:54:14 UTC 2026","1850","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments2-QuestionsAboutTheWorkOfTheStructureAndMentors]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"broken","Tue Apr 14 01:16:15 UTC 2026","Tue Apr 14 01:16:15 UTC 2026","0","tests.one_c","test_stock_delivery_methods","","","","test_1c_stock_delivery_methods_set_whitelist_success",""
"skipped","Tue Apr 14 01:18:20 UTC 2026","Tue Apr 14 01:18:20 UTC 2026","0","tests.chat_support","test_01_support_chat_messages_post","","","","test_create_message_unauthorized","
    Негатив: /support-chat/create без токена → 401
    "
"skipped","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search1-pagination0-admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
